   4.500   0.404    0.3432E-01    0.2521E-01    0.2145E-01    0.6349E+04
   4.520   0.405    0.3415E-01    0.2526E-01    0.2151E-01    0.6349E+04
   4.540   0.405    0.3399E-01    0.2530E-01    0.2156E-01    0.6350E+04
   4.560   0.406    0.3384E-01    0.2534E-01    0.2162E-01    0.6350E+04
   4.580   0.407    0.3365E-01    0.2539E-01    0.2167E-01    0.6350E+04
   4.600   0.408    0.3348E-01    0.2543E-01    0.2173E-01    0.6350E+04
   4.620   0.409    0.3332E-01    0.2547E-01    0.2178E-01    0.6350E+04
   4.640   0.410    0.3315E-01    0.2551E-01    0.2184E-01    0.6350E+04
   4.660   0.411    0.3299E-01    0.2555E-01    0.2189E-01    0.6351E+04
   4.680   0.411    0.3282E-01    0.2559E-01    0.2194E-01    0.6351E+04
   4.700   0.412    0.3266E-01    0.2562E-01    0.2199E-01    0.6351E+04
   4.720   0.413    0.3250E-01    0.2566E-01    0.2204E-01    0.6351E+04
   4.740   0.414    0.3235E-01    0.2570E-01    0.2209E-01    0.6351E+04
   4.760   0.415    0.3219E-01    0.2574E-01    0.2214E-01    0.6351E+04
   4.780   0.416    0.3204E-01    0.2577E-01    0.2219E-01    0.6351E+04
   4.800   0.417    0.3189E-01    0.2581E-01    0.2224E-01    0.6352E+04
   4.820   0.417    0.3169E-01    0.2584E-01    0.2229E-01    0.6352E+04
   4.840   0.418    0.3152E-01    0.2588E-01    0.2234E-01    0.6352E+04
   4.860   0.419    0.3136E-01    0.2591E-01    0.2239E-01    0.6352E+04
   4.880   0.420    0.3120E-01    0.2595E-01    0.2243E-01    0.6352E+04
   4.900   0.421    0.3104E-01    0.2598E-01    0.2248E-01    0.6352E+04
   4.920   0.422    0.3088E-01    0.2601E-01    0.2253E-01    0.6352E+04
   4.940   0.422    0.3073E-01    0.2604E-01    0.2257E-01    0.6352E+04
   4.960   0.423    0.3057E-01    0.2608E-01    0.2262E-01    0.6353E+04
   4.980   0.424    0.3041E-01    0.2611E-01    0.2267E-01    0.6353E+04
   5.000   0.425    0.3025E-01    0.2614E-01    0.2271E-01    0.6353E+04
   5.020   0.426    0.3009E-01    0.2617E-01    0.2275E-01    0.6353E+04
   5.040   0.426    0.2994E-01    0.2620E-01    0.2280E-01    0.6353E+04
   5.060   0.427    0.2978E-01    0.2623E-01    0.2284E-01    0.6353E+04
   5.080   0.428    0.2963E-01    0.2626E-01    0.2288E-01    0.6353E+04
   5.100   0.429    0.2947E-01    0.2629E-01    0.2293E-01    0.6353E+04
   5.120   0.430    0.2932E-01    0.2632E-01    0.2297E-01    0.6353E+04
   5.140   0.431    0.2916E-01    0.2635E-01    0.2301E-01    0.6354E+04
   5.160   0.431    0.2901E-01    0.2637E-01    0.2305E-01    0.6354E+04
   5.180   0.432    0.2885E-01    0.2640E-01    0.2309E-01    0.6354E+04
   5.200   0.433    0.2870E-01    0.2643E-01    0.2313E-01    0.6354E+04
   5.220   0.434    0.2855E-01    0.2646E-01    0.2318E-01    0.6354E+04
   5.240   0.435    0.2839E-01    0.2648E-01    0.2322E-01    0.6354E+04
   5.260   0.435    0.2824E-01    0.2651E-01    0.2326E-01    0.6354E+04
   5.280   0.436    0.2809E-01    0.2653E-01    0.2330E-01    0.6354E+04
   5.300   0.437    0.2794E-01    0.2656E-01    0.2333E-01    0.6354E+04
   5.320   0.438    0.2779E-01    0.2659E-01    0.2337E-01    0.6354E+04
   5.340   0.438    0.2764E-01    0.2661E-01    0.2341E-01    0.6354E+04
   5.360   0.439    0.2748E-01    0.2664E-01    0.2345E-01    0.6355E+04
   5.380   0.440    0.2733E-01    0.2666E-01    0.2349E-01    0.6355E+04
   5.400   0.441    0.2718E-01    0.2669E-01    0.2353E-01    0.6355E+04
   5.420   0.442    0.2703E-01    0.2671E-01    0.2357E-01    0.6355E+04
   5.440   0.442    0.2688E-01    0.2673E-01    0.2360E-01    0.6355E+04
   5.460   0.443    0.2674E-01    0.2676E-01    0.2364E-01    0.6355E+04
   5.480   0.444    0.2659E-01    0.2678E-01    0.2368E-01    0.6355E+04
   5.500   0.445    0.2644E-01    0.2680E-01    0.2372E-01    0.6355E+04
   5.520   0.445    0.2629E-01    0.2683E-01    0.2375E-01    0.6355E+04
   5.540   0.446    0.2614E-01    0.2685E-01    0.2379E-01    0.6355E+04
   5.560   0.447    0.2599E-01    0.2687E-01    0.2383E-01    0.6355E+04
   5.580   0.448    0.2585E-01    0.2689E-01    0.2386E-01    0.6355E+04
   5.600   0.449    0.2570E-01    0.2692E-01    0.2390E-01    0.6355E+04
   5.620   0.449    0.2555E-01    0.2694E-01    0.2393E-01    0.6355E+04
   5.640   0.450    0.2540E-01    0.2696E-01    0.2397E-01    0.6356E+04
   5.660   0.451    0.2526E-01    0.2698E-01    0.2400E-01    0.6356E+04
