   4.040    0.1945E+01    0.1458E+01    0.1893E+03    0.6794E+02    0.5713E+02
   4.060    0.1953E+01    0.1446E+01    0.1891E+03    0.6822E+02    0.5743E+02
   4.080    0.1960E+01    0.1435E+01    0.1888E+03    0.6851E+02    0.5773E+02
   4.100    0.1967E+01    0.1423E+01    0.1886E+03    0.6879E+02    0.5803E+02
   4.120    0.1975E+01    0.1412E+01    0.1884E+03    0.6907E+02    0.5833E+02
   4.140    0.1982E+01    0.1401E+01    0.1881E+03    0.6935E+02    0.5863E+02
   4.160    0.1989E+01    0.1390E+01    0.1879E+03    0.6963E+02    0.5892E+02
   4.180    0.1996E+01    0.1379E+01    0.1877E+03    0.6991E+02    0.5922E+02
   4.200    0.2003E+01    0.1368E+01    0.1875E+03    0.7018E+02    0.5951E+02
   4.220    0.2011E+01    0.1357E+01    0.1873E+03    0.7046E+02    0.5980E+02
   4.240    0.2018E+01    0.1347E+01    0.1871E+03    0.7073E+02    0.6009E+02
   4.260    0.2025E+01    0.1336E+01    0.1869E+03    0.7099E+02    0.6038E+02
   4.280    0.2032E+01    0.1326E+01    0.1867E+03    0.7126E+02    0.6067E+02
   4.300    0.2039E+01    0.1316E+01    0.1865E+03    0.7153E+02    0.6096E+02
   4.320    0.2046E+01    0.1306E+01    0.1863E+03    0.7179E+02    0.6125E+02
   4.340    0.2053E+01    0.1296E+01    0.1861E+03    0.7205E+02    0.6153E+02
   4.360    0.2060E+01    0.1286E+01    0.1859E+03    0.7231E+02    0.6182E+02
   4.380    0.2067E+01    0.1277E+01    0.1857E+03    0.7256E+02    0.6210E+02
   4.400    0.2074E+01    0.1267E+01    0.1855E+03    0.7282E+02    0.6238E+02
   4.420    0.2080E+01    0.1258E+01    0.1853E+03    0.7307E+02    0.6266E+02
   4.440    0.2087E+01    0.1248E+01    0.1851E+03    0.7332E+02    0.6294E+02
   4.460    0.2094E+01    0.1239E+01    0.1850E+03    0.7357E+02    0.6322E+02
   4.480    0.2101E+01    0.1230E+01    0.1848E+03    0.7382E+02    0.6349E+02
   4.500    0.2107E+01    0.1221E+01    0.1846E+03    0.7406E+02    0.6377E+02
   4.520    0.2114E+01    0.1212E+01    0.1844E+03    0.7430E+02    0.6404E+02
   4.540    0.2121E+01    0.1203E+01    0.1843E+03    0.7454E+02    0.6432E+02
   4.560    0.2127E+01    0.1194E+01    0.1841E+03    0.7478E+02    0.6459E+02
   4.580    0.2134E+01    0.1185E+01    0.1839E+03    0.7502E+02    0.6486E+02
   4.600    0.2140E+01    0.1177E+01    0.1838E+03    0.7525E+02    0.6513E+02
   4.620    0.2147E+01    0.1168E+01    0.1836E+03    0.7548E+02    0.6540E+02
   4.640    0.2153E+01    0.1160E+01    0.1834E+03    0.7571E+02    0.6566E+02
   4.660    0.2159E+01    0.1152E+01    0.1833E+03    0.7594E+02    0.6593E+02
   4.680    0.2166E+01    0.1143E+01    0.1831E+03    0.7617E+02    0.6619E+02
   4.700    0.2172E+01    0.1135E+01    0.1829E+03    0.7639E+02    0.6646E+02
   4.720    0.2178E+01    0.1127E+01    0.1828E+03    0.7661E+02    0.6672E+02
   4.740    0.2184E+01    0.1119E+01    0.1826E+03    0.7684E+02    0.6698E+02
   4.760    0.2190E+01    0.1111E+01    0.1825E+03    0.7705E+02    0.6724E+02
   4.780    0.2197E+01    0.1103E+01    0.1823E+03    0.7727E+02    0.6750E+02
   4.800    0.2203E+01    0.1095E+01    0.1822E+03    0.7748E+02    0.6775E+02
   4.820    0.2209E+01    0.1088E+01    0.1820E+03    0.7770E+02    0.6801E+02
   4.840    0.2214E+01    0.1080E+01    0.1818E+03    0.7791E+02    0.6826E+02
   4.860    0.2220E+01    0.1073E+01    0.1817E+03    0.7812E+02    0.6851E+02
   4.880    0.2226E+01    0.1065E+01    0.1815E+03    0.7832E+02    0.6876E+02
   4.900    0.2232E+01    0.1058E+01    0.1814E+03    0.7853E+02    0.6901E+02
   4.920    0.2237E+01    0.1050E+01    0.1812E+03    0.7873E+02    0.6926E+02
   4.940    0.2243E+01    0.1043E+01    0.1811E+03    0.7893E+02    0.6951E+02
   4.960    0.2249E+01    0.1036E+01    0.1809E+03    0.7913E+02    0.6976E+02
   4.980    0.2254E+01    0.1028E+01    0.1808E+03    0.7932E+02    0.7000E+02
   5.000    0.2259E+01    0.1021E+01    0.1806E+03    0.7952E+02    0.7024E+02
   5.020    0.2265E+01    0.1014E+01    0.1805E+03    0.7971E+02    0.7048E+02
   5.040    0.2270E+01    0.1007E+01    0.1803E+03    0.7990E+02    0.7072E+02
   5.060    0.2275E+01    0.1000E+01    0.1802E+03    0.8009E+02    0.7096E+02
   5.080    0.2280E+01    0.9932E+00    0.1801E+03    0.8028E+02    0.7120E+02
   5.100    0.2286E+01    0.9863E+00    0.1799E+03    0.8046E+02    0.7143E+02
   5.120    0.2291E+01    0.9795E+00    0.1798E+03    0.8065E+02    0.7167E+02
   5.140    0.2296E+01    0.9727E+00    0.1796E+03    0.8083E+02    0.7190E+02
   5.160    0.2301E+01    0.9660E+00    0.1795E+03    0.8101E+02    0.7213E+02
   5.180    0.2305E+01    0.9593E+00    0.1793E+03    0.8119E+02    0.7236E+02
   5.200    0.2310E+01    0.9527E+00    0.1792E+03    0.8136E+02    0.7259E+02
   5.220    0.2315E+01    0.9461E+00    0.1790E+03    0.8154E+02    0.7282E+02
   5.240    0.2320E+01    0.9396E+00    0.1789E+03    0.8171E+02    0.7304E+02
   5.260    0.2324E+01    0.9332E+00    0.1788E+03    0.8188E+02    0.7327E+02
   5.280    0.2329E+01    0.9267E+00    0.1786E+03    0.8205E+02    0.7349E+02
   5.300    0.2333E+01    0.9204E+00    0.1785E+03    0.8221E+02    0.7371E+02
   5.320    0.2338E+01    0.9140E+00    0.1783E+03    0.8238E+02    0.7393E+02
   5.340    0.2342E+01    0.9078E+00    0.1782E+03    0.8254E+02    0.7415E+02
   5.360    0.2346E+01    0.9015E+00    0.1780E+03    0.8270E+02    0.7436E+02
   5.380    0.2351E+01    0.8953E+00    0.1779E+03    0.8286E+02    0.7458E+02
   5.400    0.2355E+01    0.8892E+00    0.1778E+03    0.8302E+02    0.7479E+02
   5.420    0.2359E+01    0.8831E+00    0.1776E+03    0.8317E+02    0.7500E+02
   5.440    0.2363E+01    0.8770E+00    0.1775E+03    0.8332E+02    0.7521E+02
   5.460    0.2367E+01    0.8710E+00    0.1773E+03    0.8348E+02    0.7542E+02
   5.480    0.2371E+01    0.8651E+00    0.1772E+03    0.8363E+02    0.7563E+02
   5.500    0.2375E+01    0.8592E+00    0.1771E+03    0.8377E+02    0.7584E+02
   5.520    0.2379E+01    0.8533E+00    0.1769E+03    0.8392E+02    0.7604E+02
   5.540    0.2382E+01    0.8474E+00    0.1768E+03    0.8407E+02    0.7624E+02
   5.560    0.2386E+01    0.8417E+00    0.1766E+03    0.8421E+02    0.7644E+02
   5.580    0.2390E+01    0.8359E+00    0.1765E+03    0.8435E+02    0.7664E+02
   5.600    0.2393E+01    0.8302E+00    0.1764E+03    0.8449E+02    0.7684E+02
   5.620    0.2397E+01    0.8245E+00    0.1762E+03    0.8463E+02    0.7704E+02
   5.640    0.2400E+01    0.8189E+00    0.1761E+03    0.8476E+02    0.7723E+02
   5.660    0.2404E+01    0.8133E+00    0.1759E+03    0.8490E+02    0.7743E+02
   5.680    0.2407E+01    0.8078E+00    0.1758E+03    0.8503E+02    0.7762E+02
   5.700    0.2410E+01    0.8022E+00    0.1757E+03    0.8516E+02    0.7781E+02
   5.720    0.2413E+01    0.7968E+00    0.1755E+03    0.8529E+02    0.7800E+02
   5.740    0.2416E+01    0.7913E+00    0.1754E+03    0.8542E+02    0.7819E+02
   5.760    0.2419E+01    0.7859E+00    0.1753E+03    0.8555E+02    0.7837E+02
   5.780    0.2422E+01    0.7806E+00    0.1751E+03    0.8567E+02    0.7856E+02
   5.800    0.2425E+01    0.7753E+00    0.1750E+03    0.8580E+02    0.7874E+02
   5.820    0.2428E+01    0.7700E+00    0.1748E+03    0.8592E+02    0.7892E+02
   5.840    0.2431E+01    0.7647E+00    0.1747E+03    0.8604E+02    0.7910E+02
   5.860    0.2434E+01    0.7595E+00    0.1746E+03    0.8616E+02    0.7928E+02
   5.880    0.2436E+01    0.7544E+00    0.1744E+03    0.8627E+02    0.7945E+02
   5.900    0.2439E+01    0.7492E+00    0.1743E+03    0.8639E+02    0.7963E+02
   5.920    0.2441E+01    0.7441E+00    0.1742E+03    0.8650E+02    0.7980E+02
   5.940    0.2444E+01    0.7391E+00    0.1740E+03    0.8662E+02    0.7997E+02
   5.960    0.2446E+01    0.7340E+00    0.1739E+03    0.8673E+02    0.8015E+02
   5.980    0.2449E+01    0.7290E+00    0.1738E+03    0.8684E+02    0.8031E+02
   6.000    0.2451E+01    0.7241E+00    0.1736E+03    0.8695E+02    0.8048E+02
   6.020    0.2453E+01    0.7191E+00    0.1735E+03    0.8705E+02    0.8065E+02
   6.040    0.2455E+01    0.7142E+00    0.1733E+03    0.8716E+02    0.8081E+02
   6.060    0.2457E+01    0.7094E+00    0.1732E+03    0.8726E+02    0.8098E+02
   6.080    0.2460E+01    0.7046E+00    0.1731E+03    0.8736E+02    0.8114E+02
   6.100    0.2461E+01    0.6998E+00    0.1729E+03    0.8746E+02    0.8130E+02
   6.120    0.2463E+01    0.6950E+00    0.1728E+03    0.8756E+02    0.8146E+02
   6.140    0.2465E+01    0.6903E+00    0.1727E+03    0.8766E+02    0.8161E+02
   6.160    0.2467E+01    0.6856E+00    0.1725E+03    0.8776E+02    0.8177E+02
   6.180    0.2469E+01    0.6809E+00    0.1724E+03    0.8785E+02    0.8192E+02
